NM_URNA_CANDIDATO,SG_PARTIDO,IDEOLOGIA_PARTIDO,SG_UF,DS_GENERO,DS_COR_RACA,NR_IDADE_DATA_POSSE,VR_BEM_CANDIDATO,AGRUPAMENTO_BENS,DS_GRAU_INSTRUCAO,DS_OCUPACAO,ST_REELEICAO,NM_EMAIL,NR_CANDIDATO
POGGIAN,AGIR,Direita,RJ,MASCULINO,PARDA,50.0,32000.0,BENS_G4,SUPERIOR COMPLETO,CONTADOR,N,NÃO DIVULGÁVEL,36210
VERA SOVERAL,PTB,Direita,SP,FEMININO,BRANCA,74.0,40000.0,BENS_G4,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,14041
DR. DAVID RIOS,UNIÃO,Direita,BA,MASCULINO,BRANCA,54.0,611132.0,BENS_G2,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,44800
KAKÁ (CARLOS CESAR),PSDB,Centro,SP,MASCULINO,BRANCA,62.0,2648.0,BENS_G4,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,45451
TUNINHO VIRA VIROU,PP,Direita,RJ,MASCULINO,BRANCA,64.0,82751.0,BENS_G3,ENSINO MÉDIO INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,11505
VITOR LOPES,AVANTE,Centro,RS,MASCULINO,PARDA,47.0,nan,nan,LÊ E ESCREVE,LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA,N,NÃO DIVULGÁVEL,70010
REGINA ALVES,AVANTE,Centro,PA,FEMININO,PARDA,41.0,156500.0,BENS_G3,ENSINO FUNDAMENTAL COMPLETO,AGRICULTOR,N,NÃO DIVULGÁVEL,70800
OSIEL ANDRADE,PRTB,Direita,RR,MASCULINO,BRANCA,47.0,584000.0,BENS_G2,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,28000
PASTORA MARTA BRANDÃO,UNIÃO,Direita,RN,FEMININO,BRANCA,50.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,44011
SANDRA RIBEIRO,PV,Esquerda,RJ,FEMININO,PRETA,56.0,16000.0,BENS_G4,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,43606
ANA CLEIA KIKA,PT,Esquerda,TO,FEMININO,PRETA,46.0,nan,nan,SUPERIOR COMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",N,NÃO DIVULGÁVEL,13300
PROFESSORA CRIS NOGUEIRA,PSB,Esquerda,AC,FEMININO,PRETA,44.0,18000.0,BENS_G4,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,N,NÃO DIVULGÁVEL,40043
WASHINGTON DA UMPE,AVANTE,Centro,PE,MASCULINO,PARDA,48.0,75000.0,BENS_G4,SUPERIOR COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,70555
FERNANDA MARQUES,SOLIDARIEDADE,Centro,ES,FEMININO,PARDA,41.0,nan,nan,SUPERIOR INCOMPLETO,TÉCNICO DE MECÂNICA,N,NÃO DIVULGÁVEL,77456
MARJORIE HOSANA,PROS,Centro,SP,FEMININO,BRANCA,49.0,nan,nan,ENSINO MÉDIO COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,90160
CAPITÃ WALESKA,UNIÃO,Direita,GO,FEMININO,PARDA,40.0,234000.0,BENS_G3,SUPERIOR COMPLETO,POLICIAL MILITAR,N,NÃO DIVULGÁVEL,44190
PAULO MELLO,PTB,Direita,SP,MASCULINO,BRANCA,65.0,190900.0,BENS_G3,SUPERIOR INCOMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,14011
LEON FARES,PROS,Centro,RJ,MASCULINO,BRANCA,38.0,nan,nan,ENSINO MÉDIO COMPLETO,REPRESENTANTE COMERCIAL,N,NÃO DIVULGÁVEL,90459
MÁRIO PROPAGANDA,PP,Direita,BA,MASCULINO,PARDA,54.0,nan,nan,ENSINO MÉDIO COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,11030
ADRIANA PINHEIRO,PROS,Centro,MG,FEMININO,BRANCA,43.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,90363
MARCELO LOUREIRO,AVANTE,Centro,PA,MASCULINO,BRANCA,35.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,70221
PROF. ALYSSON NEGREIROS,PSOL,Esquerda,PA,MASCULINO,PRETA,45.0,55000.0,BENS_G4,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,N,NÃO DIVULGÁVEL,50277
CORONEL PEREIRA,PSC,Direita,MA,MASCULINO,PRETA,58.0,71000.0,BENS_G4,SUPERIOR COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,20190
DR SONIA SOUSA,PSC,Direita,MA,FEMININO,BRANCA,48.0,nan,nan,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,20789
MATHEUS SOUSA,PL,Direita,PA,MASCULINO,BRANCA,27.0,58680.0,BENS_G4,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,22456
PROF RITA,REDE,Esquerda,RS,FEMININO,BRANCA,61.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,18000
THIAGO SANTOS,PL,Direita,SP,MASCULINO,BRANCA,45.0,1369800.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,22244
NANDO DIAZ,DC,Direita,BA,MASCULINO,PARDA,41.0,nan,nan,ENSINO MÉDIO COMPLETO,MÚSICO,N,NÃO DIVULGÁVEL,27153
TIAGO AMARAL,PSD,Direita,PR,MASCULINO,BRANCA,36.0,212523.0,BENS_G3,SUPERIOR COMPLETO,ADVOGADO,S,NÃO DIVULGÁVEL,55155
WILSON DOIN,PSC,Direita,SC,MASCULINO,BRANCA,58.0,nan,nan,SUPERIOR COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,20123
LUIZ ORLANDO,PSC,Direita,BA,MASCULINO,PARDA,43.0,42000.0,BENS_G4,SUPERIOR COMPLETO,AGRICULTOR,N,NÃO DIVULGÁVEL,20179
PAULISTA,PP,Direita,RR,MASCULINO,PARDA,65.0,800000.0,BENS_G1,ENSINO MÉDIO INCOMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,11101
JULIANO,PSB,Esquerda,AP,MASCULINO,PRETA,46.0,45000.0,BENS_G4,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,40123
VAL,PSD,Direita,SE,FEMININO,PARDA,56.0,nan,nan,ENSINO MÉDIO COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,55255
JORGE LUIZ MATIAS,SOLIDARIEDADE,Centro,RJ,MASCULINO,BRANCA,58.0,15000.0,BENS_G4,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,77004
ISABEL DINIZ COLETIVO POPULAR,PT,Esquerda,PR,FEMININO,BRANCA,54.0,244637.0,BENS_G3,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,13300
GIRLÂNDIA BATISTA ,AVANTE,Centro,AM,FEMININO,PRETA,46.0,360000.0,BENS_G2,SUPERIOR COMPLETO,ENGENHEIRO,N,NÃO DIVULGÁVEL,70300
BEATRIZ ARAUJO,PRTB,Direita,PA,FEMININO,PARDA,31.0,nan,nan,ENSINO MÉDIO COMPLETO,AGRICULTOR,N,NÃO DIVULGÁVEL,28133
GISLAINE DURSKI,PT,Esquerda,SC,FEMININO,BRANCA,38.0,122851.0,BENS_G3,SUPERIOR COMPLETO,AGENTE ADMINISTRATIVO,N,NÃO DIVULGÁVEL,13113
PROFESSORA JAQUELINE,UNIÃO,Direita,SP,FEMININO,PARDA,39.0,nan,nan,LÊ E ESCREVE,OUTROS,N,NÃO DIVULGÁVEL,44171
PAULINHO WEISS,PSB,Esquerda,SC,MASCULINO,BRANCA,41.0,610199.0,BENS_G2,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,40789
DENILSON PALETÓ,PATRIOTA,Direita,MG,MASCULINO,PARDA,52.0,nan,nan,ENSINO MÉDIO INCOMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,N,NÃO DIVULGÁVEL,51444
JACIARA XAVIER,REDE,Esquerda,PB,FEMININO,PRETA,34.0,nan,nan,SUPERIOR INCOMPLETO,ARTISTA PLÁSTICO E ASSEMELHADOS,N,NÃO DIVULGÁVEL,18555
HILTON CARVALHO,PATRIOTA,Direita,MA,MASCULINO,PARDA,44.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,51200
POLICIAL ARAÚJO,PROS,Centro,AC,MASCULINO,PRETA,49.0,nan,nan,SUPERIOR COMPLETO,POLICIAL CIVIL,N,NÃO DIVULGÁVEL,90555
CAROL COSTA,MDB,Centro,MA,FEMININO,BRANCA,42.0,122128.0,BENS_G3,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,15678
MARIO MARCOS MAMACO,PMN,Esquerda,MG,MASCULINO,BRANCA,59.0,nan,nan,ENSINO MÉDIO INCOMPLETO,MOTORISTA PARTICULAR,N,NÃO DIVULGÁVEL,33032
VERA DA SAÚDE,PSD,Direita,BA,FEMININO,PARDA,56.0,300000.0,BENS_G2,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,55666
JULIAN CUADAL,PSD,Direita,RO,MASCULINO,BRANCA,43.0,990059.0,BENS_G1,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,55000
GEOVANE AMAPAENSE,PODE,Direita,AP,MASCULINO,PARDA,44.0,nan,nan,ENSINO MÉDIO COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,19777
ALEXANDRE FONSECA,PSOL,Esquerda,RJ,MASCULINO,BRANCA,31.0,2000.0,BENS_G4,SUPERIOR INCOMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,50333
JOCIMAR SANTOS,DC,Direita,SC,MASCULINO,BRANCA,45.0,350000.0,BENS_G2,SUPERIOR COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,27123
CARLA ROBERTA,AVANTE,Centro,SC,FEMININO,BRANCA,25.0,nan,nan,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,70789
SANDRA CIGANINHA,PSD,Direita,SE,FEMININO,PARDA,55.0,125000.0,BENS_G3,ENSINO MÉDIO INCOMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,55713
COLEGA,PP,Direita,SP,FEMININO,PARDA,53.0,nan,nan,SUPERIOR COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,11560
MARCELO VIEIRA,PRTB,Direita,PE,MASCULINO,PARDA,54.0,4000.0,BENS_G4,ENSINO FUNDAMENTAL COMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,28007
SOSSELLA,PDT,Esquerda,RS,MASCULINO,BRANCA,61.0,2068638.0,BENS_G1,SUPERIOR COMPLETO,BANCÁRIO E ECONOMIÁRIO,N,NÃO DIVULGÁVEL,12333
ADJALBAS PEREIRA,PSC,Direita,BA,MASCULINO,PARDA,60.0,702000.0,BENS_G2,SUPERIOR COMPLETO,SERVIDOR PÚBLICO ESTADUAL,N,NÃO DIVULGÁVEL,20654
ADRIELE,PDT,Esquerda,AM,FEMININO,PARDA,34.0,80000.0,BENS_G3,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,12569
EDSON ARAUJO,PSB,Esquerda,MA,MASCULINO,BRANCA,70.0,939521.0,BENS_G1,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,40888
DANIELZINHO KACETEIRO,PSD,Direita,SE,MASCULINO,PARDA,47.0,431000.0,BENS_G2,ENSINO FUNDAMENTAL INCOMPLETO,CANTOR E COMPOSITOR,N,NÃO DIVULGÁVEL,55223
JORGINHO ARAUJO,PSD,Direita,SE,MASCULINO,BRANCA,31.0,65590.0,BENS_G4,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,55777
IRMÃO JOSÉ MAURO,PMB,Direita,ES,MASCULINO,BRANCA,48.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,REPRESENTANTE COMERCIAL,N,NÃO DIVULGÁVEL,35013
RUBEN SOUSA  RUBETA ,PODE,Direita,MG,MASCULINO,PARDA,64.0,865700.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,19537
RODRIGO MINOTTO,PDT,Esquerda,SC,MASCULINO,BRANCA,49.0,523686.0,BENS_G2,SUPERIOR COMPLETO,ADVOGADO,S,NÃO DIVULGÁVEL,12345
SAIMON DIAS,PROS,Centro,AP,FEMININO,BRANCA,48.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,90090
JUNIOR MANCHINERI,PT,Esquerda,AC,MASCULINO,INDÍGENA,22.0,60000.0,BENS_G4,SUPERIOR INCOMPLETO,"ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS",N,NÃO DIVULGÁVEL,13456
LAURA FERRAZ BAICK,NOVO,Direita,RS,FEMININO,BRANCA,27.0,34753.0,BENS_G4,SUPERIOR INCOMPLETO,JORNALISTA E REDATOR,N,NÃO DIVULGÁVEL,30003
GUILHERME CORTEZ,PSOL,Esquerda,SP,MASCULINO,BRANCA,25.0,9918.0,BENS_G4,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,50005
PEDRITO,UNIÃO,Direita,PB,MASCULINO,PARDA,46.0,nan,nan,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,44800
PROFESSORA MARGARIDA,MDB,Centro,SE,FEMININO,BRANCA,69.0,nan,nan,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,15222
PAPA GOIS,UNIÃO,Direita,SP,MASCULINO,BRANCA,32.0,329954.0,BENS_G2,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,44200
MARCIO MAIA,PL,Direita,GO,MASCULINO,PARDA,52.0,nan,nan,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,22045
RITA MANGANGA,REDE,Esquerda,PI,FEMININO,PARDA,64.0,74000.0,BENS_G4,ENSINO MÉDIO COMPLETO,TÉCNICO DE ENFERMAGEM E ASSEMELHADOS (EXCETO ENFERMEIRO),N,NÃO DIVULGÁVEL,18018
ROBERTO COSTA,MDB,Centro,MA,MASCULINO,PARDA,48.0,1015850.0,BENS_G1,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,15789
PROFESSOR OSNI WAGNER,PSB,Esquerda,SC,MASCULINO,BRANCA,55.0,89665.0,BENS_G3,SUPERIOR COMPLETO,PROFESSOR DE ENSINO MÉDIO,N,NÃO DIVULGÁVEL,40506
DELEGADO OLIM,PP,Direita,SP,MASCULINO,BRANCA,64.0,30780.0,BENS_G4,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,11777
HELIO HENRIQUE QUEIROZ,PDT,Esquerda,MG,MASCULINO,BRANCA,34.0,660000.0,BENS_G2,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,12444
CLAUDIO CYPRIANO,PSC,Direita,RJ,MASCULINO,PRETA,49.0,10000.0,BENS_G4,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,20208
GIVANILDO DE PAULA,PATRIOTA,Direita,MS,MASCULINO,PARDA,43.0,231091.0,BENS_G3,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,51005
LUCIANA DO NASCIMENTO,PDT,Esquerda,RO,FEMININO,BRANCA,45.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,12445
LEO GOIS,PATRIOTA,Direita,SC,FEMININO,BRANCA,53.0,2023000.0,BENS_G1,ENSINO MÉDIO COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,51200
EDILSON CARLOS,PATRIOTA,Direita,PE,MASCULINO,PRETA,52.0,nan,nan,ENSINO MÉDIO COMPLETO,"VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS",N,NÃO DIVULGÁVEL,51422
EDMILSON CARDOZO,DC,Direita,RJ,MASCULINO,BRANCA,45.0,68000.0,BENS_G4,ENSINO MÉDIO COMPLETO,OPERADOR DE APARELHOS DE PRODUÇÃO INDUSTRIAL,N,NÃO DIVULGÁVEL,27200
JOSINALDO BOMBEIRO,DC,Direita,RJ,MASCULINO,PRETA,59.0,nan,nan,ENSINO MÉDIO COMPLETO,BOMBEIRO MILITAR,N,NÃO DIVULGÁVEL,27193
MARIVALDO MONTEIRO,PL,Direita,BA,MASCULINO,PARDA,60.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,22011
SEU JOSÉ,PDT,Esquerda,PA,MASCULINO,BRANCA,59.0,22071.0,BENS_G4,SUPERIOR INCOMPLETO,AGRICULTOR,N,NÃO DIVULGÁVEL,12888
DABSON BUENO,UNIÃO,Direita,RO,MASCULINO,PARDA,38.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,44100
APÓSTOLO CARLOS BRUNILDO,REPUBLICANOS,Direita,CE,MASCULINO,PARDA,45.0,754000.0,BENS_G2,SUPERIOR COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,N,NÃO DIVULGÁVEL,10122
CARLOS CONSTRUTOR,PROS,Centro,MG,MASCULINO,BRANCA,49.0,nan,nan,ENSINO FUNDAMENTAL COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,90122
VAGNER FEDERAL,AVANTE,Centro,BA,MASCULINO,PARDA,47.0,980000.0,BENS_G1,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,70800
PASTORA NIVANIR,PSDB,Centro,GO,FEMININO,BRANCA,54.0,nan,nan,SUPERIOR COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,45245
PROFESSORA ADRIANA DE MORAES,PATRIOTA,Direita,RJ,FEMININO,BRANCA,44.0,302674.0,BENS_G2,SUPERIOR COMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,51314
IRMÃO PEDRO,PSD,Direita,GO,MASCULINO,PARDA,55.0,95000.0,BENS_G3,SUPERIOR COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,55900
MISSIONARIA TATYANE,PTB,Direita,SE,FEMININO,PRETA,29.0,nan,nan,ENSINO MÉDIO INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,14555
EMILY DA SAÚDE LITORAL,PTB,Direita,PR,FEMININO,BRANCA,42.0,nan,nan,ENSINO FUNDAMENTAL INCOMPLETO,SERVIDOR PÚBLICO MUNICIPAL,N,NÃO DIVULGÁVEL,14888
OSMAR BRAGA O COWBOY,AGIR,Direita,RO,MASCULINO,PARDA,49.0,nan,nan,ENSINO MÉDIO COMPLETO,AGRICULTOR,N,NÃO DIVULGÁVEL,36000
LILIAN DINIZ,REDE,Esquerda,SP,FEMININO,PARDA,46.0,nan,nan,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,18199
PATRÍCIA MELO,PT,Esquerda,MG,FEMININO,PARDA,33.0,162.0,BENS_G4,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,13180
PR RODRIGO PIRES,DC,Direita,ES,MASCULINO,PARDA,48.0,nan,nan,ENSINO MÉDIO COMPLETO,APOSENTADO (EXCETO SERVIDOR PÚBLICO),N,NÃO DIVULGÁVEL,27007
ELISA MORAES,PL,Direita,RJ,FEMININO,BRANCA,47.0,nan,nan,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,22140
LEONEL DE ESQUERDA,PT,Esquerda,RJ,MASCULINO,PRETA,33.0,151150.0,BENS_G3,SUPERIOR COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,13012
SANTINI,PODE,Direita,RS,MASCULINO,BRANCA,49.0,753799.0,BENS_G2,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,19777
ANGELA MARIA,PMN,Esquerda,GO,FEMININO,PRETA,47.0,nan,nan,ENSINO FUNDAMENTAL INCOMPLETO,"TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO",N,NÃO DIVULGÁVEL,33900
GREIDS ALVES,MDB,Centro,PR,MASCULINO,PARDA,40.0,nan,nan,ENSINO MÉDIO COMPLETO,VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA,N,NÃO DIVULGÁVEL,15002
EMANUEL CRISTOVÃO,REPUBLICANOS,Direita,AL,MASCULINO,BRANCA,34.0,60000.0,BENS_G4,SUPERIOR COMPLETO,ADMINISTRADOR,N,NÃO DIVULGÁVEL,10115
NELSON MORAIS,PMB,Direita,MG,MASCULINO,PARDA,71.0,nan,nan,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,35089
ADAVILSON TCHÁ TCHÁ,PSDB,Centro,RS,MASCULINO,BRANCA,40.0,356636.0,BENS_G2,SUPERIOR INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,45145
RENATA FALZONI,PSB,Esquerda,SP,FEMININO,BRANCA,69.0,7373503.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,40400
ANDRÉ PEDRA 90,PC do B,Esquerda,MT,MASCULINO,BRANCA,36.0,nan,nan,SUPERIOR INCOMPLETO,COMERCIANTE,N,NÃO DIVULGÁVEL,65090
ALDIERIO PEREIRA,PSTU,Esquerda,MG,MASCULINO,PRETA,46.0,79900.0,BENS_G3,ENSINO MÉDIO COMPLETO,TRABALHADOR METALÚRGICO E SIDERÚRGICO,N,NÃO DIVULGÁVEL,16316
BISPA ADRIANA,DC,Direita,MS,FEMININO,PARDA,48.0,nan,nan,ENSINO MÉDIO COMPLETO,SACERDOTE OU MEMBRO DE ORDEM OU SEITA RELIGIOSA,N,NÃO DIVULGÁVEL,27172
PAULA NARDI,UNIÃO,Direita,RS,FEMININO,BRANCA,29.0,nan,nan,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,44018
ALOÍSIO VAREJÃO,PSB,Esquerda,ES,MASCULINO,PARDA,57.0,482090.0,BENS_G2,SUPERIOR COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,40000
ROSANGELA DONADON,UNIÃO,Direita,RO,FEMININO,PARDA,46.0,59387.0,BENS_G4,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,44321
OTININHO,PP,Direita,MG,MASCULINO,PARDA,50.0,120000.0,BENS_G3,SUPERIOR INCOMPLETO,OUTROS,N,NÃO DIVULGÁVEL,11655
SABIÁ DA SERRA,PL,Direita,RS,MASCULINO,PARDA,71.0,875000.0,BENS_G1,ENSINO MÉDIO INCOMPLETO,REPRESENTANTE COMERCIAL,N,NÃO DIVULGÁVEL,22018
RAMON MENEZES,MDB,Centro,PB,MASCULINO,PARDA,28.0,23736.0,BENS_G4,SUPERIOR COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,15678
OBERDAN FALCÃO,PSDB,Centro,RR,MASCULINO,PARDA,36.0,nan,nan,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,45555
JULIANA ARANDA DA RU,PRTB,Direita,MS,FEMININO,BRANCA,48.0,984913.0,BENS_G1,SUPERIOR COMPLETO,EMPRESÁRIO,N,NÃO DIVULGÁVEL,28001
DRA QUELIN SOBIESKI,AVANTE,Centro,SP,FEMININO,BRANCA,60.0,nan,nan,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,70010
MICHELE NOVAES,AVANTE,Centro,SP,FEMININO,PARDA,45.0,97157.0,BENS_G3,ENSINO FUNDAMENTAL COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,70013
EVERTON KREMER BRANQUINHO,MDB,Centro,RS,MASCULINO,BRANCA,34.0,691011.0,BENS_G2,SUPERIOR INCOMPLETO,PRODUTOR AGROPECUÁRIO,N,NÃO DIVULGÁVEL,15123
PROF. DALVA,PROS,Centro,PR,FEMININO,BRANCA,45.0,40598.0,BENS_G4,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,90120
KÁTIA,PT,Esquerda,GO,FEMININO,PARDA,46.0,285850.0,BENS_G2,SUPERIOR COMPLETO,PROFESSOR DE ENSINO SUPERIOR,N,NÃO DIVULGÁVEL,13013
APOSTOLO RIBEIRO,PROS,Centro,CE,MASCULINO,PARDA,65.0,nan,nan,ENSINO MÉDIO COMPLETO,OUTROS,N,NÃO DIVULGÁVEL,90091
BETÂNIA ARAÚJO,AVANTE,Centro,BA,FEMININO,PARDA,45.0,1600000.0,BENS_G1,ENSINO MÉDIO COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,70777
SEBASTIÃO SANTOS,REPUBLICANOS,Direita,SP,MASCULINO,PARDA,58.0,103686.0,BENS_G3,SUPERIOR COMPLETO,DEPUTADO,S,NÃO DIVULGÁVEL,10321
EDELSON BENÇA,PMB,Direita,PE,MASCULINO,PARDA,50.0,103000.0,BENS_G3,ENSINO FUNDAMENTAL INCOMPLETO,MOTORISTA DE VEÍCULOS DE TRANSPORTE COLETIVO DE PASSAGEIROS,N,NÃO DIVULGÁVEL,35017
CAIO ANDRÉ,PSC,Direita,AM,MASCULINO,PARDA,43.0,142767.0,BENS_G3,SUPERIOR COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,20555
DENTINHO,PODE,Direita,SC,MASCULINO,BRANCA,39.0,93442.0,BENS_G3,SUPERIOR INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,19123
WELMA LIRA,PATRIOTA,Direita,GO,FEMININO,PARDA,48.0,434874.0,BENS_G2,SUPERIOR INCOMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,51222
KELLY CAVALCANTI,PROS,Centro,PR,FEMININO,PARDA,40.0,130000.0,BENS_G3,ENSINO MÉDIO COMPLETO,DONA DE CASA,N,NÃO DIVULGÁVEL,90777
 RAMIRO ROSÁRIO,PSDB,Centro,RS,MASCULINO,BRANCA,36.0,20733.0,BENS_G4,SUPERIOR COMPLETO,VEREADOR,N,NÃO DIVULGÁVEL,45200
BRUNA RAQUEL,PL,Direita,PB,FEMININO,PARDA,30.0,nan,nan,ENSINO MÉDIO COMPLETO,"SECRETÁRIO,ESTENÓGRAFO,DATILÓGRAFO,RECEPCIONISTA,TELEFONISTA,TAQUÍGRAF",N,NÃO DIVULGÁVEL,22567
RAYANE ANDRADE,PT,Esquerda,RN,FEMININO,PRETA,29.0,nan,nan,SUPERIOR COMPLETO,ADVOGADO,N,NÃO DIVULGÁVEL,13111
